Episode,Reward
3644,78.8
3645,112.15
3646,107.1
3647,67.1
3648,88.8
3649,88.8
3650,67.1
3651,85.09999999999998
3652,116.74999999999999
3653,88.8
3654,78.6
3655,107.1
3656,91.5
3657,115.4
3658,103.1
3659,139.5
3660,116.74999999999999
3661,88.8
3662,67.1
3663,107.1
3664,107.1
3665,116.74999999999999
3666,107.1
3667,103.1
3668,111.1
3669,84.8
3670,85.05000000000001
3671,65.1
3672,102.64999999999999
3673,107.1
3674,125.09999999999998
3675,58.89999999999999
3676,107.1
3677,110.65
3678,88.8
3679,92.65
3680,63.3
3681,107.1
3682,98.35
3683,88.15
3684,110.1
3685,74.45
3686,69.1
3687,90.55
3688,107.1
3689,93.75
3690,100.25
3691,107.1
3692,107.1
3693,90.55
3694,88.8
3695,90.55
3696,94.75
3697,107.1
3698,100.5
3699,67.1
3700,116.74999999999999
3701,107.1
3702,67.3
3703,63.099999999999994
3704,93.69999999999999
3705,72.94999999999999
3706,68.1
3707,102.0
3708,71.85
3709,111.1
3710,67.1
3711,72.55
3712,117.60000000000001
3713,67.1
3714,68.35
3715,67.1
3716,115.09999999999998
3717,69.1
3718,116.74999999999999
3719,100.5
3720,81.4
3721,107.1
3722,67.1
3723,116.74999999999999
3724,71.89999999999999
3725,107.1
3726,79.35
3727,117.24999999999999
3728,125.19999999999999
3729,116.74999999999999
3730,60.89999999999999
3731,88.8
3732,107.1
3733,88.8
3734,112.8
3735,67.1
3736,79.0
3737,100.65
3738,107.1
3739,102.64999999999999
3740,67.1
3741,121.2
3742,92.69999999999999
3743,88.8
3744,102.64999999999999
3745,107.1
3746,118.85000000000001
3747,65.65
3748,67.5
3749,101.1
3750,87.0
3751,102.64999999999999
3752,127.8
3753,67.6
3754,102.64999999999999
3755,116.74999999999999
3756,90.55
3757,88.8
3758,90.55
3759,107.1
3760,81.0
3761,67.1
3762,90.55
3763,76.2
3764,116.74999999999999
3765,102.64999999999999
3766,107.1
3767,119.3
3768,105.79999999999998
3769,67.1
3770,100.65
3771,119.05
3772,102.9
3773,70.0
3774,62.25
3775,67.1
3776,88.10000000000001
3777,107.1
3778,108.5
3779,87.99999999999999
3780,102.64999999999999
3781,87.19999999999999
3782,67.1
3783,103.1
3784,101.2
3785,87.0
3786,107.1
3787,116.74999999999999
3788,101.1
3789,139.5
3790,67.1
3791,107.1
3792,74.45
3793,88.8
3794,87.0
3795,69.1
3796,116.74999999999999
3797,67.1
3798,88.8
3799,90.55
3800,97.29999999999998
3801,116.74999999999999
3802,116.74999999999999
3803,107.1
3804,138.6
3805,69.1
3806,116.74999999999999
3807,74.45
3808,107.1
3809,125.19999999999999
3810,72.55
3811,67.1
3812,74.45
3813,116.74999999999999
3814,102.64999999999999
3815,67.1
3816,87.5
3817,59.7
3818,107.1
3819,98.5
3820,70.0
3821,88.8
3822,69.1
3823,90.55
3824,107.1
3825,90.55
3826,78.8
3827,102.64999999999999
3828,107.1
3829,96.85
3830,102.9
3831,70.0
3832,107.1
3833,107.1
3834,87.0
3835,80.55
3836,89.0
3837,88.8
3838,138.6
3839,125.19999999999999
3840,106.69999999999999
3841,97.05000000000001
3842,100.65
3843,65.1
3844,67.1
3845,101.0
3846,90.55
3847,107.1
3848,138.6
3849,90.55
3850,69.1
3851,88.8
3852,74.45
3853,116.74999999999999
3854,102.64999999999999
3855,116.74999999999999
3856,114.2
3857,90.55
3858,61.099999999999994
3859,87.0
3860,97.1
3861,86.25
3862,88.8
3863,87.0
3864,116.74999999999999
3865,72.55
3866,138.6
3867,90.55
3868,107.1
3869,100.65
3870,116.74999999999999
3871,67.1
3872,81.0
3873,116.74999999999999
3874,67.1
3875,116.74999999999999
3876,87.9
3877,74.45
3878,107.1
3879,90.55
3880,102.64999999999999
3881,72.55
3882,102.64999999999999
3883,139.5
3884,107.1
3885,110.5
3886,88.8
3887,112.8
3888,57.3
3889,107.1
3890,127.8
3891,84.45
3892,107.1
3893,80.8
3894,87.0
3895,102.64999999999999
3896,69.1
3897,102.64999999999999
3898,74.45
3899,88.8
3900,67.1
3901,67.1
3902,90.55
3903,82.45
3904,67.1
3905,69.1
3906,67.1
3907,102.64999999999999
3908,88.8
3909,107.1
3910,107.1
3911,88.8
3912,69.1
3913,116.74999999999999
3914,67.1
3915,90.55
3916,98.9
3917,67.1
3918,107.69999999999999
3919,100.25
3920,74.45
3921,88.8
3922,100.5
3923,107.1
3924,66.5
3925,67.1
3926,100.5
3927,88.8
3928,107.1
3929,68.35
3930,116.74999999999999
3931,100.75
3932,116.74999999999999
3933,139.5
3934,67.1
3935,71.35
3936,88.8
3937,73.80000000000001
3938,107.1
3939,112.24999999999999
3940,139.5
3941,67.1
3942,107.1
3943,88.8
3944,107.1
3945,115.24999999999999
3946,87.0
3947,69.1
3948,84.45
3949,102.64999999999999
3950,65.1
3951,107.1
3952,56.699999999999996
3953,116.75
3954,116.74999999999999
3955,116.74999999999999
3956,72.55
3957,116.74999999999999
3958,88.8
3959,74.45
3960,74.45
3961,89.0
3962,139.5
3963,139.5
3964,68.05
3965,62.0
3966,107.1
3967,88.8
3968,107.1
3969,94.3
3970,78.29999999999998
3971,61.5
3972,95.6
3973,116.74999999999999
3974,107.3
3975,69.1
3976,109.65
3977,90.55
3978,74.45
3979,72.6
3980,62.0
3981,67.1
3982,87.0
3983,102.64999999999999
3984,67.1
3985,90.55
3986,98.85
3987,77.60000000000001
3988,127.69999999999999
3989,106.9
3990,54.1
3991,74.45
3992,113.19999999999999
3993,88.8
3994,90.55
3995,81.0
3996,90.55
3997,82.8
3998,78.7
3999,92.64999999999999
4000,107.1
4001,88.8
4002,86.25
4003,83.9
4004,107.1
4005,88.8
4006,112.8
4007,77.60000000000001
4008,65.1
4009,77.80000000000001
4010,121.1
4011,88.8
4012,58.3
4013,88.8
4014,67.1
4015,87.0
4016,94.3
4017,90.55
4018,102.64999999999999
4019,86.75
4020,138.6
4021,69.1
4022,67.5
4023,74.45
4024,97.89999999999999
4025,88.8
4026,107.1
4027,88.8
4028,63.3
4029,67.1
4030,88.8
4031,88.8
4032,102.64999999999999
4033,102.64999999999999
4034,97.29999999999998
4035,88.8
4036,125.2
4037,114.05
4038,62.699999999999996
4039,107.1
4040,88.8
4041,67.1
4042,107.1
4043,88.8
4044,107.1
4045,105.1
4046,88.8
4047,112.39999999999999
4048,102.10000000000001
4049,74.45
4050,107.1
4051,100.5
4052,67.1
4053,74.45
4054,63.3
4055,86.74999999999999
4056,90.55
4057,116.74999999999999
4058,74.45
4059,138.59999999999997
4060,81.0
4061,67.1
4062,81.0
4063,69.1
4064,107.1
4065,96.85
4066,67.1
4067,107.1
4068,107.1
4069,81.0
4070,90.55
4071,102.64999999999999
4072,69.1
4073,67.1
4074,88.8
4075,91.39999999999998
4076,67.1
4077,139.5
4078,74.45
4079,101.1
4080,60.0
4081,88.8
4082,104.85
4083,67.1
4084,67.1
4085,81.4
4086,107.1
4087,102.64999999999999
4088,123.00000000000001
4089,67.1
4090,111.1
4091,116.74999999999999
4092,90.55
4093,107.1
4094,119.4
4095,138.6
4096,90.55
4097,107.1
4098,75.8
4099,74.45
4100,114.05
4101,65.1
4102,67.1
4103,125.19999999999999
4104,67.1
4105,67.1
4106,138.6
4107,86.75000000000001
4108,107.1
4109,74.45
4110,66.6
4111,110.1
4112,67.1
4113,84.35
4114,112.8
4115,107.1
4116,67.1
4117,67.1
4118,90.55
4119,139.5
4120,74.45
4121,90.55
4122,93.75
4123,58.699999999999996
4124,88.8
4125,67.5
4126,107.1
4127,107.29999999999998
4128,87.0
4129,139.5
4130,112.8
4131,88.8
4132,67.1
4133,116.09999999999998
4134,67.1
4135,65.65
4136,107.1
4137,100.5
4138,72.94999999999999
4139,107.1
4140,81.4
4141,102.64999999999999
4142,98.35
4143,67.1
4144,92.64999999999999
4145,115.69999999999999
4146,88.8
4147,89.69999999999999
4148,67.1
4149,101.1
4150,87.0
4151,69.1
4152,88.8
4153,92.64999999999999
4154,116.74999999999999
4155,69.1
4156,101.0
4157,102.64999999999999
4158,107.1
4159,73.2
4160,102.64999999999999
4161,88.8
4162,67.1
4163,107.1
4164,107.1
4165,67.1
4166,112.49999999999997
4167,67.1
4168,115.4
4169,74.45
4170,107.1
4171,107.1
4172,107.1
4173,88.8
4174,107.1
4175,107.1
4176,115.09999999999998
4177,73.6
4178,88.8
4179,107.1
4180,138.6
4181,100.7
4182,125.2
4183,90.55
4184,107.29999999999998
4185,102.9
4186,74.45
4187,116.74999999999999
4188,88.8
4189,67.1
4190,95.75
4191,107.1
4192,139.5
4193,72.55
4194,88.8
4195,117.5
4196,112.49999999999997
4197,90.55
4198,111.1
4199,90.55
4200,69.1
4201,61.900000000000006
4202,100.1
4203,138.6
4204,48.3
4205,88.8
4206,116.74999999999999
4207,71.4
4208,92.3
4209,116.74999999999999
4210,85.0
4211,61.099999999999994
4212,78.65
4213,107.1
4214,100.7
4215,74.45
4216,86.8
4217,74.45
4218,81.0
4219,67.3
4220,78.39999999999999
4221,74.45
4222,98.85
4223,100.5
4224,107.1
4225,139.5
4226,74.45
4227,69.1
4228,93.75
4229,90.55
4230,139.5
4231,86.25
4232,69.1
4233,67.1
4234,107.1
4235,90.55
4236,85.89999999999999
4237,72.55
4238,97.1
4239,112.99999999999997
4240,102.89999999999998
4241,71.80000000000001
4242,95.9
4243,88.8
4244,97.1
4245,69.1
4246,114.85
4247,107.1
4248,87.0
4249,102.64999999999999
4250,76.39999999999999
4251,121.2
4252,67.1
4253,90.55
4254,69.1
4255,62.0
4256,125.19999999999999
4257,88.8
4258,107.1
4259,91.6
4260,108.65
4261,79.0
4262,88.8
4263,76.2
4264,109.29999999999998
4265,88.8
4266,88.5
4267,116.74999999999999
4268,94.75
4269,116.74999999999999
4270,69.1
4271,88.85
4272,75.4
4273,67.1
4274,65.64999999999999
4275,67.1
4276,107.1
4277,107.1
4278,90.55
4279,67.1
4280,59.7
4281,67.1
4282,97.1
4283,121.2
4284,74.45
4285,100.7
4286,69.1
4287,67.1
4288,69.1
4289,67.1
4290,102.64999999999999
4291,67.1
4292,77.0
4293,61.5
4294,102.65
4295,87.0
4296,112.8
4297,102.64999999999999
4298,107.1
4299,88.8
4300,57.7
4301,74.45
4302,116.74999999999999
4303,107.1
4304,107.1
4305,74.4
4306,88.8
4307,107.1
4308,74.45
4309,88.8
4310,107.9
4311,69.1
4312,65.64999999999999
4313,70.15
4314,74.45
4315,107.1
4316,67.1
4317,107.1
4318,79.60000000000001
4319,69.1
4320,116.74999999999999
4321,67.1
4322,67.3
4323,88.8
4324,88.8
4325,111.74999999999997
4326,117.60000000000001
4327,88.8
4328,121.19999999999999
4329,79.35
4330,95.7
4331,116.74999999999999
4332,138.6
4333,90.55
4334,102.64999999999999
4335,86.8
4336,139.5
4337,74.45
4338,104.85
4339,100.65
4340,69.1
4341,103.1
4342,67.1
4343,116.74999999999999
4344,119.3
4345,139.5
4346,82.95
4347,67.1
4348,74.45
4349,88.8
4350,65.0
4351,88.8
4352,88.8
4353,99.95
4354,74.45
4355,116.74999999999999
4356,86.25
4357,65.3
4358,103.5
4359,107.1
4360,69.1
4361,138.6
4362,112.8
4363,67.1
4364,93.75
4365,74.0
4366,107.1
4367,88.8
4368,116.74999999999999
4369,100.09999999999998
4370,81.0
4371,107.1
4372,56.5
4373,104.9
4374,88.8
4375,90.55
4376,67.1
4377,94.6
4378,87.19999999999999
4379,90.55
4380,59.7
4381,90.55
4382,89.19999999999999
4383,67.5
4384,82.8
4385,67.1
4386,69.1
4387,107.1
4388,138.6
4389,74.45
4390,86.25
4391,125.2
4392,116.74999999999999
4393,126.89999999999999
4394,65.3
4395,107.1
4396,90.55
4397,59.7
4398,107.75000000000001
4399,102.64999999999999
4400,94.75
4401,74.45
4402,88.8
4403,112.8
4404,87.0
4405,84.8
4406,67.1
4407,74.45
4408,87.0
4409,107.1
4410,69.1
4411,88.8
4412,116.1
4413,100.65
4414,107.1
4415,97.0
4416,112.8
4417,63.3
4418,88.8
4419,139.5
4420,102.9
4421,67.1
4422,102.64999999999999
4423,125.19999999999999
4424,93.75
4425,75.2
4426,107.1
4427,102.64999999999999
4428,112.8
4429,102.64999999999999
4430,80.8
4431,92.29999999999998
4432,67.1
4433,102.64999999999999
4434,67.1
4435,84.89999999999999
4436,88.8
4437,58.89999999999999
4438,126.89999999999999
4439,90.55
4440,80.55
4441,107.1
4442,92.9
4443,88.8
4444,96.5
4445,70.0
4446,79.5
4447,125.2
4448,97.24999999999999
4449,107.1
4450,67.1
4451,67.1
4452,113.1
4453,107.1
4454,139.5
4455,88.8
4456,107.1
4457,92.64999999999999
4458,90.55
4459,97.1
4460,107.1
4461,69.1
4462,90.55
4463,139.5
4464,90.55
4465,70.0
4466,67.1
4467,107.1
4468,107.1
4469,139.5
4470,67.1
4471,105.79999999999998
4472,125.10000000000001
4473,67.1
4474,67.1
4475,82.45
4476,89.0
4477,67.1
4478,65.1
4479,116.74999999999999
4480,74.45
4481,105.1
4482,72.55
4483,74.45
4484,90.55
4485,69.5
4486,107.1
4487,113.39999999999998
4488,112.7
4489,90.55
4490,88.8
4491,107.1
4492,107.1
4493,102.64999999999999
4494,74.45
4495,100.65
4496,80.8
4497,90.55
4498,102.64999999999999
4499,107.1
4500,107.1
4501,53.9
4502,96.7
4503,91.5
4504,76.5
4505,95.1
4506,107.1
4507,72.55
4508,107.1
4509,91.5
4510,101.44999999999999
4511,86.6
4512,67.1
4513,107.1
4514,72.94999999999999
4515,112.8
4516,86.25
4517,107.1
4518,96.45
4519,73.4
4520,107.1
4521,69.1
4522,74.45
4523,104.85
4524,125.19999999999999
4525,87.0
4526,66.85
4527,67.1
4528,81.6
4529,72.55
4530,107.1
4531,100.7
4532,102.64999999999999
4533,88.8
4534,87.0
4535,105.1
4536,67.1
4537,62.699999999999996
4538,90.55
4539,74.45
4540,69.1
4541,94.3
4542,111.1
4543,84.9
4544,90.55
4545,92.55
4546,107.1
4547,100.30000000000001
4548,138.6
4549,138.6
4550,65.1
4551,90.55
4552,107.1
4553,67.1
4554,107.1
4555,116.74999999999999
4556,67.1
4557,106.6
4558,65.64999999999999
4559,88.8
4560,107.1
4561,67.1
4562,110.85
4563,54.699999999999996
4564,125.19999999999999
4565,67.1
4566,74.45
4567,90.55
4568,100.65
4569,74.45
4570,67.1
4571,107.1
4572,101.8
4573,107.1
4574,110.29999999999998
4575,67.1
4576,88.8
4577,88.8
4578,67.1
4579,100.30000000000001
4580,111.1
4581,107.1
4582,81.9
4583,102.65
4584,69.1
4585,102.64999999999999
4586,102.64999999999999
4587,105.1
4588,107.1
4589,107.1
4590,119.05
4591,68.1
4592,67.1
4593,101.1
4594,74.45
4595,84.44999999999999
4596,116.74999999999999
4597,67.1
4598,88.8
4599,107.1
4600,66.05
4601,90.55
4602,101.64999999999998
4603,105.1
4604,102.64999999999999
4605,112.8
4606,104.94999999999999
4607,90.55
4608,72.19999999999999
4609,67.1
4610,93.75
4611,116.74999999999999
4612,88.8
4613,67.1
4614,107.1
4615,97.29999999999998
4616,90.55
4617,88.8
4618,112.8
4619,112.8
4620,76.6
4621,110.6
4622,91.0
4623,67.1
4624,88.6
4625,114.85
4626,81.4
4627,67.1
4628,67.1
4629,105.1
4630,88.8
4631,86.25
4632,67.1
4633,74.45
4634,87.0
4635,138.6
4636,119.05000000000001
4637,89.1
4638,112.8
4639,59.7
4640,88.8
4641,100.1
4642,82.54999999999998
4643,85.0
4644,74.45
4645,56.699999999999996
4646,90.55
4647,104.45
4648,138.6
4649,107.1
4650,107.1
4651,69.1
4652,90.55
4653,102.64999999999999
4654,69.1
4655,110.29999999999998
4656,67.1
4657,116.74999999999999
4658,69.1
4659,88.8
4660,100.5
4661,107.1
4662,107.1
4663,102.9
4664,107.1
4665,92.19999999999999
4666,67.1
4667,100.8
4668,102.64999999999999
4669,107.1
4670,100.5
4671,110.29999999999998
4672,97.0
4673,88.8
4674,100.10000000000001
4675,117.5
4676,100.5
4677,54.1
4678,88.8
4679,67.1
4680,81.6
4681,90.55
4682,67.3
4683,63.9
4684,67.1
4685,72.94999999999999
4686,67.1
4687,88.8
4688,90.55
4689,67.1
4690,88.6
4691,84.8
4692,88.8
4693,82.8
4694,75.2
4695,107.1
4696,67.1
4697,139.5
4698,81.0
4699,84.44999999999999
4700,74.45
4701,107.1
4702,97.70000000000002
4703,67.1
4704,90.55
4705,67.1
4706,96.7
4707,94.3
4708,72.55
4709,97.29999999999998
4710,102.64999999999999
4711,74.45
4712,74.45
4713,125.19999999999999
4714,88.8
4715,69.1
4716,69.1
4717,116.74999999999999
4718,125.19999999999999
4719,90.55
4720,101.0
4721,113.1
4722,116.74999999999999
4723,104.85
4724,107.1
4725,74.45
4726,67.1
4727,112.8
4728,68.35000000000001
4729,110.29999999999998
4730,102.64999999999999
4731,88.8
4732,107.1
4733,73.4
4734,66.85
4735,72.55
4736,67.1
4737,107.1
4738,88.15
4739,87.0
4740,90.55
4741,88.8
4742,88.8
4743,77.60000000000001
4744,100.9
4745,70.8
4746,90.55
4747,138.6
4748,107.1
4749,88.1
4750,107.1
4751,74.45
4752,72.55
4753,56.699999999999996
4754,67.1
4755,88.8
4756,88.8
4757,88.8
4758,90.55
4759,63.3
4760,67.3
4761,88.8
4762,90.55
4763,79.85
4764,74.45
4765,88.8
4766,86.25
4767,101.1
4768,102.64999999999999
4769,88.8
4770,88.8
4771,88.8
4772,90.55
4773,100.5
4774,116.74999999999999
4775,90.55
4776,65.1
4777,90.55
4778,105.1
4779,68.35
4780,100.65
4781,90.55
4782,53.7
4783,86.75
4784,116.74999999999999
4785,107.1
4786,101.1
4787,138.6
4788,103.9
4789,54.699999999999996
4790,97.29999999999998
4791,67.1
4792,87.0
4793,67.1
4794,107.1
4795,67.1
4796,107.1
4797,86.74999999999999
4798,88.8
4799,69.1
4800,74.45
4801,101.75
4802,91.5
4803,112.8
4804,90.9
4805,91.7
4806,101.64999999999998
4807,101.7
4808,67.1
4809,84.6
4810,138.6
4811,102.64999999999999
4812,139.5
4813,109.29999999999998
4814,107.1
4815,112.8
4816,74.45
4817,67.1
4818,88.8
4819,90.55
4820,74.45
4821,91.7
4822,67.1
4823,108.8
4824,81.9
4825,100.8
4826,88.8
4827,110.5
4828,67.1
4829,90.55
4830,116.74999999999999
4831,93.75
4832,107.1
4833,91.7
4834,138.6
4835,88.8
4836,102.64999999999999
4837,57.7
4838,138.6
4839,86.25
4840,114.05
4841,98.69999999999999
4842,81.0
4843,81.0
4844,116.74999999999999
4845,88.8
4846,61.5
4847,115.4
4848,59.94999999999999
4849,69.1
4850,102.64999999999999
4851,67.3
4852,88.8
4853,125.19999999999999
4854,67.1
4855,67.1
4856,88.8
4857,116.74999999999999
4858,81.0
4859,88.8
4860,70.0
4861,116.74999999999999
4862,67.1
4863,107.1
4864,138.6
4865,100.5
4866,125.19999999999999
4867,74.45
4868,107.1
4869,88.8
4870,90.75
4871,74.45
4872,67.1
4873,96.30000000000001
4874,90.55
4875,125.19999999999999
4876,72.55
4877,88.8
4878,100.65
4879,102.64999999999999
4880,107.1
4881,77.60000000000001
4882,67.1
4883,98.35
4884,68.75
4885,90.55
4886,88.8
4887,91.5
4888,67.1
4889,116.74999999999999
4890,101.64999999999998
4891,138.6
4892,116.1
4893,69.1
4894,88.8
4895,50.3
4896,88.8
4897,91.6
4898,74.45
4899,65.65
4900,81.0
4901,126.9
4902,74.45
4903,84.85
4904,79.35
4905,125.19999999999999
4906,62.699999999999996
4907,77.60000000000001
4908,92.79999999999998
4909,103.1
4910,86.75
4911,67.1
4912,74.45
4913,88.8
4914,107.1
4915,104.29999999999998
4916,102.64999999999999
4917,87.0
4918,103.09999999999998
4919,88.8
4920,88.8
4921,88.8
4922,59.7
4923,139.5
4924,74.45
4925,69.1
4926,67.1
4927,85.0
4928,74.45
4929,127.79999999999998
4930,67.1
4931,90.55
4932,102.4
4933,72.94999999999999
4934,139.5
4935,69.1
4936,74.45
4937,103.1
4938,112.8
4939,101.1
4940,85.5
4941,97.1
4942,67.1
4943,91.5
4944,112.49999999999999
4945,106.89999999999999
4946,139.5
4947,90.55
4948,102.64999999999999
4949,79.35
4950,107.1
4951,107.1
4952,72.55
4953,87.0
4954,67.1
4955,102.64999999999999
4956,116.74999999999999
4957,107.1
4958,107.1
4959,125.1
4960,107.1
4961,69.1
4962,116.74999999999999
4963,79.4
4964,80.8
4965,74.45
4966,107.1
4967,102.64999999999999
4968,107.1
4969,116.1
4970,103.09999999999998
4971,107.29999999999998
4972,88.8
4973,116.74999999999999
4974,116.74999999999999
4975,67.1
4976,98.69999999999999
4977,102.64999999999999
4978,74.45
4979,90.55
4980,107.1
4981,88.8
4982,67.1
4983,88.8
4984,102.64999999999999
4985,70.0
4986,119.05
4987,87.0
4988,85.0
4989,87.0
4990,74.45
4991,68.75
4992,100.69999999999999
4993,74.45
4994,107.1
4995,88.5
4996,67.1
4997,119.29999999999998
4998,70.19999999999999
4999,88.8
5000,67.1
